signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-11-06,2023-11-07,177.10437340755996,179.71380615234375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10243.686950683594,10253.208104611895,Benchmark entered at next-day open with trading costs and then held.
2023-11-07,2023-11-08,180.23770048559436,180.7714385986328,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10303.97200012207,10313.493154050371,Benchmark entered at next-day open with trading costs and then held.
2023-11-08,2023-11-09,180.84061367506283,180.29698181152344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10276.927963256836,10286.449117185137,Benchmark entered at next-day open with trading costs and then held.
2023-11-09,2023-11-10,182.07848170612579,184.48348999023438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10515.55892944336,10525.08008337166,Benchmark entered at next-day open with trading costs and then held.
2023-11-10,2023-11-13,183.9094650326421,182.8999481201172,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10425.29704284668,10434.81819677498,Benchmark entered at next-day open with trading costs and then held.
2023-11-13,2023-11-14,185.77012344749633,185.51280212402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10574.229721069336,10583.750874997637,Benchmark entered at next-day open with trading costs and then held.
2023-11-14,2023-11-15,185.91857611582427,186.07691955566406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10606.384414672852,10615.905568601152,Benchmark entered at next-day open with trading costs and then held.
2023-11-15,2023-11-16,187.6209157424311,187.7594757080078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10702.290115356445,10711.811269284746,Benchmark entered at next-day open with trading costs and then held.
2023-11-16,2023-11-17,188.29390964052354,187.7396697998047,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10701.161178588867,10710.682332517168,Benchmark entered at next-day open with trading costs and then held.
2023-11-17,2023-11-20,187.93762437034974,189.48158264160156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10800.450210571289,10809.97136449959,Benchmark entered at next-day open with trading costs and then held.
