signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-09-19,2023-09-20,177.18345571133617,173.45713806152344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9887.056869506836,9896.57715321461,Benchmark entered at next-day open with trading costs and then held.
2023-09-20,2023-09-21,172.52805046683002,171.91522216796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9799.167663574219,9808.687947281993,Benchmark entered at next-day open with trading costs and then held.
2023-09-21,2023-09-22,172.6466384244914,172.76524353027344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9847.618881225586,9857.13916493336,Benchmark entered at next-day open with trading costs and then held.
2023-09-22,2023-09-25,172.1820865728236,174.04031372070312,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9920.297882080078,9929.818165787852,Benchmark entered at next-day open with trading costs and then held.
2023-09-25,2023-09-26,172.7949188930673,169.96804809570312,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9688.178741455078,9697.699025162852,Benchmark entered at next-day open with trading costs and then held.
2023-09-26,2023-09-27,170.6203831944849,168.45574951171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9601.977722167969,9611.498005875743,Benchmark entered at next-day open with trading costs and then held.
2023-09-27,2023-09-28,167.37838547451082,168.71275329589844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9616.626937866211,9626.147221573985,Benchmark entered at next-day open with trading costs and then held.
2023-09-28,2023-09-29,170.02734498983367,169.2267303466797,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9645.923629760742,9655.443913468516,Benchmark entered at next-day open with trading costs and then held.
2023-09-29,2023-10-02,169.2366280911879,171.73731994628906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9789.027236938477,9798.54752064625,Benchmark entered at next-day open with trading costs and then held.
2023-10-02,2023-10-03,170.26457643095287,170.4029541015625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9712.968383789062,9722.488667496837,Benchmark entered at next-day open with trading costs and then held.
