signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-10-02,2023-10-03,314.75796442808075,307.45880126953125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9531.222839355469,9616.840350052622,Benchmark entered at next-day open with trading costs and then held.
2023-10-03,2023-10-04,308.0866824841923,312.9233703613281,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9700.624481201172,9786.241991898325,Benchmark entered at next-day open with trading costs and then held.
2023-10-04,2023-10-05,313.05094717371253,313.3158264160156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9712.790618896484,9798.408129593638,Benchmark entered at next-day open with trading costs and then held.
2023-10-05,2023-10-06,310.5589896881692,321.0663146972656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9953.055755615234,10038.673266312388,Benchmark entered at next-day open with trading costs and then held.
2023-10-06,2023-10-09,318.60385781984473,323.5779113769531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10030.915252685547,10116.5327633827,Benchmark entered at next-day open with trading costs and then held.
2023-10-09,2023-10-10,324.6963258646944,322.17498779296875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9987.424621582031,10073.042132279184,Benchmark entered at next-day open with trading costs and then held.
2023-10-10,2023-10-11,324.9415104974041,326.1286315917969,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10109.987579345703,10195.605090042856,Benchmark entered at next-day open with trading costs and then held.
2023-10-11,2023-10-12,324.31371740094585,324.8925476074219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10071.668975830078,10157.286486527231,Benchmark entered at next-day open with trading costs and then held.
2023-10-12,2023-10-13,326.08945496838265,321.5274658203125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9967.351440429688,10052.96895112684,Benchmark entered at next-day open with trading costs and then held.
2023-10-13,2023-10-16,324.78457872571454,326.3445129394531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10116.679901123047,10202.2974118202,Benchmark entered at next-day open with trading costs and then held.
2023-10-16,2023-10-17,323.3522581029233,325.7755126953125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10099.040893554688,10184.65840425184,Benchmark entered at next-day open with trading costs and then held.
2023-10-17,2023-10-18,326.1973269355328,323.86236572265625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10039.733337402344,10125.350848099497,Benchmark entered at next-day open with trading costs and then held.
2023-10-18,2023-10-19,325.86377789501114,325.04949951171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10076.534484863281,10162.151995560434,Benchmark entered at next-day open with trading costs and then held.
2023-10-19,2023-10-20,325.441961975503,320.487548828125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9935.114013671875,10020.731524369028,Benchmark entered at next-day open with trading costs and then held.
2023-10-20,2023-10-23,319.3102300618242,323.0873718261719,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10015.708526611328,10101.326037308481,Benchmark entered at next-day open with trading costs and then held.
2023-10-23,2023-10-24,325.02983032476106,324.2744140625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10052.5068359375,10138.124346634653,Benchmark entered at next-day open with trading costs and then held.
2023-10-24,2023-10-25,338.4901517493969,334.2225036621094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10360.89761352539,10446.515124222544,Benchmark entered at next-day open with trading costs and then held.
2023-10-25,2023-10-26,334.0950631359562,321.6844787597656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9972.218841552734,10057.836352249888,Benchmark entered at next-day open with trading costs and then held.
2023-10-26,2023-10-27,324.17634594018955,323.5680847167969,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10030.610626220703,10116.228136917856,Benchmark entered at next-day open with trading costs and then held.
2023-10-27,2023-10-30,327.0999941012384,330.9261779785156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10258.711517333984,10344.329028031138,Benchmark entered at next-day open with trading costs and then held.
2023-10-30,2023-10-31,332.4369220823928,331.7109069824219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10283.038116455078,10368.655627152231,Benchmark entered at next-day open with trading costs and then held.
2023-10-31,2023-11-01,333.35915052507676,339.5202941894531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10525.129119873047,10610.7466305702,Benchmark entered at next-day open with trading costs and then held.
2023-11-01,2023-11-02,340.6682062676254,341.727783203125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10593.561279296875,10679.178789994028,Benchmark entered at next-day open with trading costs and then held.
2023-11-02,2023-11-03,343.0129064819289,346.1228942871094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10729.80972290039,10815.427233597544,Benchmark entered at next-day open with trading costs and then held.
2023-11-03,2023-11-06,346.76065357014403,349.7823486328125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10843.252807617188,10928.87031831434,Benchmark entered at next-day open with trading costs and then held.
2023-11-06,2023-11-07,352.59804644995546,353.7066650390625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10964.906616210938,11050.52412690809,Benchmark entered at next-day open with trading costs and then held.
2023-11-07,2023-11-08,354.8348894957631,356.3261413574219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11046.110382080078,11131.727892777231,Benchmark entered at next-day open with trading costs and then held.
2023-11-08,2023-11-09,355.4431931692312,353.8636779785156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10969.774017333984,11055.391528031138,Benchmark entered at next-day open with trading costs and then held.
2023-11-09,2023-11-10,354.6484666487655,362.6736755371094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11242.88394165039,11328.501452347544,Benchmark entered at next-day open with trading costs and then held.
2023-11-10,2023-11-13,361.2511581241037,359.74029541015625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11151.949157714844,11237.566668411997,Benchmark entered at next-day open with trading costs and then held.
2023-11-13,2023-11-14,363.98831378189556,363.2622985839844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11261.131256103516,11346.748766800669,Benchmark entered at next-day open with trading costs and then held.
2023-11-14,2023-11-15,364.9925721919471,363.40985107421875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11265.705383300781,11351.322893997934,Benchmark entered at next-day open with trading costs and then held.
2023-11-15,2023-11-16,364.6779209606421,369.7997131347656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11463.791107177734,11549.408617874888,Benchmark entered at next-day open with trading costs and then held.
2023-11-16,2023-11-17,367.28300549814645,363.5867004394531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11271.187713623047,11356.8052243202,Benchmark entered at next-day open with trading costs and then held.
2023-11-17,2023-11-20,364.93351959280636,371.0481872558594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11502.49380493164,11588.111315628794,Benchmark entered at next-day open with trading costs and then held.
2023-11-20,2023-11-21,369.30820390562985,366.7522277832031,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11369.319061279297,11454.93657197645,Benchmark entered at next-day open with trading costs and then held.
2023-11-21,2023-11-22,371.5986867063138,371.45123291015625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11514.988220214844,11600.605730911997,Benchmark entered at next-day open with trading costs and then held.
2023-11-22,2023-11-24,370.9400175476793,371.038330078125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11502.188232421875,11587.805743119028,Benchmark entered at next-day open with trading costs and then held.
2023-11-24,2023-11-27,370.3993982063347,372.1983947753906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11538.15023803711,11623.767748734263,Benchmark entered at next-day open with trading costs and then held.
2023-11-27,2023-11-28,371.9428061684763,376.2191467285156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11662.793548583984,11748.411059281138,Benchmark entered at next-day open with trading costs and then held.
2023-11-28,2023-11-29,377.2611808001932,372.434326171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11545.464111328125,11631.081622025278,Benchmark entered at next-day open with trading costs and then held.
2023-11-29,2023-11-30,372.0804159794598,372.4933166503906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11547.29281616211,11632.910326859263,Benchmark entered at next-day open with trading costs and then held.
2023-11-30,2023-12-01,370.37974391455106,368.1678466796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11413.203247070312,11498.820757767466,Benchmark entered at next-day open with trading costs and then held.
2023-12-01,2023-12-04,362.84943241289693,362.8887634277344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11249.551666259766,11335.169176956919,Benchmark entered at next-day open with trading costs and then held.
2023-12-04,2023-12-05,360.24436309009894,366.2115478515625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11352.557983398438,11438.17549409559,Benchmark entered at next-day open with trading costs and then held.
2023-12-05,2023-12-06,367.2142547508921,362.55450439453125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11239.189636230469,11324.807146927622,Benchmark entered at next-day open with trading costs and then held.
2023-12-06,2023-12-07,361.99418225567007,364.6681213378906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11304.71176147461,11390.329272171763,Benchmark entered at next-day open with trading costs and then held.
